sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,bootstrap_median_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,RandomForest,432,66,3733132875,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0153092822078337,0.0152131530601382,0.0131422641240861,-0.0355724520160754,0.0496317604845871,-9.612914769552285e-05,9.612914769552285e-05,0.765,0.7245,0.6905,0.611,-0.1336028704648995,-0.1348665831584914,-0.2398189634932784,-0.015480811283773,Setup-dependent,66,2000,66,66,34,42.0,51,24.0,True,f57a83748eb626a335ebbeb25c491222dd105e0e803b974ccef35d3dd149c23c,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,432,66,3733132875,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0153092822078337,0.0152131530601382,0.0131422641240861,-0.0355724520160754,0.0496317604845871,-9.612914769552285e-05,9.612914769552285e-05,0.765,0.7245,0.6905,0.611,-0.1336028704648995,-0.1348665831584914,-0.2398189634932784,-0.015480811283773,Setup-dependent,66,2000,66,66,34,42.0,51,24.0,True,f57a83748eb626a335ebbeb25c491222dd105e0e803b974ccef35d3dd149c23c,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,Ridge,432,66,3733132875,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0023274485548692,-0.0023417730121941,-0.0023307817199529,-0.0036581414885047,-0.0010726478355857,-1.4324457324910169e-05,1.4324457324910169e-05,0.0,0.0,0.0,0.0,0.0010032204218983,0.001246399020644,-0.0064476834310417,0.0083545035903856,Unsupported,66,2000,66,66,34,42.0,51,24.0,True,f57a83748eb626a335ebbeb25c491222dd105e0e803b974ccef35d3dd149c23c,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,432,66,3733132875,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0023274485628763,-0.0023417730184202,-0.0023307817279205,-0.0036581414932985,-0.0010726478412468,-1.4324455543890393e-05,1.4324455543890393e-05,0.0,0.0,0.0,0.0,0.0010032204331023,0.0012463990369672,-0.0064476834304419,0.0083545036117672,Unsupported,66,2000,66,66,34,42.0,51,24.0,True,f57a83748eb626a335ebbeb25c491222dd105e0e803b974ccef35d3dd149c23c,-8.00710019122075e-12,-6.226099930756179e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,7.59074762157752e-07,7.142047858121892e-07,7.056277402620604e-07,-6.622486728807826e-07,1.9712531834331627e-06,-4.4869976345562896e-08,4.4869976345562896e-08,0.849,0.0,0.0,0.0,6.641917425387334e-06,6.56845499458214e-06,1.5621741461524529e-06,1.187948097151059e-05,Directionally positive but marginal,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,7.59074770595447e-07,7.142047936947726e-07,7.056277480387285e-07,-6.622486804275236e-07,1.971253205199085e-06,-4.48699769006744e-08,4.48699769006744e-08,0.849,0.0,0.0,0.0,6.641917499106143e-06,6.568455067634815e-06,1.56217416346083e-06,1.1879481103632682e-05,Directionally positive but marginal,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,8.43769498715119e-15,7.882583474838611e-15,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,RandomForest,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0114436447033663,-0.009714470869636,-0.0120868806422083,-0.0786852997997385,0.039150735856194,0.0017291738337302,0.0017291738337302,0.365,0.3365,0.3035,0.2385,-0.0931861339019746,-0.0982066538497544,-0.2347576157430541,0.0632579623591383,Setup-dependent,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0114436447033663,-0.009714470869636,-0.0120868806422083,-0.0786852997997385,0.039150735856194,0.0017291738337302,0.0017291738337302,0.365,0.3365,0.3035,0.2385,-0.0931861339019746,-0.0982066538497544,-0.2347576157430541,0.0632579623591383,Setup-dependent,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,Ridge,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,9.909858990586606e-05,9.883431757862216e-05,9.929119039076118e-05,3.963066591054779e-05,0.000161392071212,-2.642723272439085e-07,2.642723272439085e-07,0.9995,0.0,0.0,0.0,3.4992492434327005e-05,2.7556562363306725e-05,-0.0003536373936931,0.0004122733108743,Directionally positive but marginal,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,368,65,2396831297,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,9.90985909140596e-05,9.883431869700532e-05,9.929119139544136e-05,3.963066659027074e-05,0.0001613920730013,-2.642722170542733e-07,2.642722170542733e-07,0.9995,0.0,0.0,0.0,3.499249241967206e-05,2.7556562064434686e-05,-0.0003536373980375,0.0004122733151355,Directionally positive but marginal,65,2000,65,65,33,41.0,49,24.0,True,577661fce294a836e7f24b8eb47529cc11c4874e991d488a6572a3406569ee4d,1.0081935422146318e-12,1.1183831638561514e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0017427850113443,0.0017068009802383,0.0017229830971618,-0.0002201397631018,0.0036657506900859,-3.598403110599557e-05,3.598403110599557e-05,0.9615,0.2055,0.003,0.0,0.0015496879687231,0.0016286671397605,-0.010557497316058,0.013792091331495,Directionally positive but marginal,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.001742785011093,0.0017068009818399,0.0017229830968758,-0.0002201397658605,0.0036657506954136,-3.5984029253088856e-05,3.5984029253088856e-05,0.9615,0.2055,0.003,0.0,0.0015496879550989,0.0016286671340972,-0.0105574973252332,0.013792091307468,Directionally positive but marginal,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,-2.5130006582607667e-13,1.601599929068609e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,RandomForest,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0115492217428777,0.012498270555596,0.0118500642297939,-0.0433531574164956,0.0605501160760028,0.0009490488127182,0.0009490488127182,0.701,0.66,0.6215,0.539,-0.0670511981120034,-0.0686724451113398,-0.2244977336238628,0.103159410256331,Setup-dependent,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0115492217428777,0.012498270555596,0.0118500642297939,-0.0433531574164955,0.0605501160760029,0.0009490488127182,0.0009490488127182,0.701,0.66,0.6215,0.539,-0.0670511981120034,-0.0686724451113398,-0.2244977336238627,0.103159410256331,Setup-dependent,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,Ridge,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0019562964798959,0.0019187769335886,0.0019315639989783,-0.000305246938189,0.0041327696595305,-3.751954630726306e-05,3.751954630726306e-05,0.9605,0.292,0.005,0.0,0.0023343067997472,0.0023607025123959,-0.0107508815161589,0.0158716969631851,Directionally positive but marginal,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0019562964797216,0.0019187769331516,0.0019315639987676,-0.0003052469304472,0.0041327696588916,-3.751954656994183e-05,3.751954656994183e-05,0.9605,0.292,0.005,0.0,0.0023343067834606,0.0023607024908394,-0.0107508814870919,0.015871696942316,Directionally positive but marginal,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,-1.7430024437659064e-13,-4.370000455250489e-13,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0009172698594004,-0.0010015864635008,-0.001222640042695,-0.0077684395374816,0.0036918193191361,-8.431660410040953e-05,8.431660410040953e-05,0.364,0.0925,0.005,0.0,0.0089670409794146,0.0088110262811662,-0.0219476460390319,0.0441800162637066,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0009172698774506,-0.001001586478564,-0.0012226400619803,-0.0077684395774715,0.003691819325979,-8.431660111341e-05,8.431660111341e-05,0.364,0.0925,0.005,0.0,0.0089670410696993,0.0088110263640268,-0.0219476460128158,0.0441800164030811,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,-1.805020000654467e-11,-1.5063199819420614e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0100603310157103,0.0115415862500886,0.010916474109317,-0.0250447282557982,0.0453532075154597,0.0014812552343783,0.0014812552343783,0.733,0.6905,0.6395,0.5335,-0.0616308909620078,-0.0624305867137167,-0.1568233924590022,0.0321213474990325,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0100603310157103,0.0115415862500886,0.010916474109317,-0.0250447282557982,0.0453532075154597,0.0014812552343783,0.0014812552343783,0.733,0.6905,0.6395,0.5335,-0.0616308909620078,-0.0624305867137167,-0.1568233924590022,0.0321213474990325,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0014965499989342,-0.0015635682112715,-0.0018479274726614,-0.0094149289621658,0.0036145067376487,-6.701821233734417e-05,6.701821233734417e-05,0.309,0.0825,0.004,0.0,0.0115324918254429,0.0114353116864338,-0.0216304169176652,0.0494275296433579,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0014965500188912,-0.0015635682337129,-0.0018479274939409,-0.0094149290266884,0.0036145067359209,-6.701821482169024e-05,6.701821482169024e-05,0.309,0.0825,0.004,0.0,0.0115324919230959,0.0114353118077334,-0.0216304169170947,0.0494275297442452,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,-1.99570000282423e-11,-2.2441399866873768e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.000683424739286,0.0007086888374863,0.0006865598209932,-0.0008975991094624,0.0020534984874191,2.526409820025055e-05,2.526409820025055e-05,0.818,0.0055,0.0,0.0,-0.0055386895771754,-0.0056028889067019,-0.0151049132665889,0.003498616936039,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0006834247469437,0.0007086888450816,0.0006865598286314,-0.0008975991114798,0.0020534985019525,2.526409813796704e-05,2.526409813796704e-05,0.818,0.0055,0.0,0.0,-0.0055386895973237,-0.0056028889212733,-0.015104913347386,0.0034986169614171,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,7.657699994945144e-12,7.595300039950348e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0141482930265364,-0.0136474965149959,-0.0132658213693624,-0.0378217805552867,0.0147020353850676,0.0005007965115405,0.0005007965115405,0.178,0.1325,0.097,0.052,0.0206144688301828,0.020561956525976,-0.0455309337217603,0.0930859354077369,Unsupported,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0141482930265364,-0.0136474965149959,-0.0132658213693624,-0.0378217805552867,0.0147020353850676,0.0005007965115405,0.0005007965115405,0.178,0.1325,0.097,0.052,0.0206144688301828,0.020561956525976,-0.0455309337217603,0.0930859354077369,Unsupported,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014546383381783,0.0014615995130278,0.0014826333094198,0.0004397648188366,0.0025910992109307,6.961174849495766e-06,6.961174849495766e-06,0.9945,0.034,0.0,0.0,-0.0045439689018436,-0.00457128056999,-0.0139224299374479,0.0042479315001386,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014546383464545,0.0014615995200729,0.0014826333176811,0.0004397648161802,0.0025910992253436,6.961173618424965e-06,6.961173618424965e-06,0.9945,0.034,0.0,0.0,-0.0045439689218977,-0.0045712805878332,-0.0139224300317667,0.00424793152189,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,8.276199820952956e-12,7.045099963479129e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0018650968387461,0.0018362775101369,0.0017970518749504,-0.0006443010084132,0.0040562184074919,-2.881932860920866e-05,2.881932860920866e-05,0.937,0.2695,0.003,0.0,7.453704777216075e-05,0.000173969907514,-0.0151409069539917,0.0164211248706376,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0018650968428408,0.0018362775135792,0.0017970518783892,-0.0006443010132599,0.0040562184074729,-2.881932926163122e-05,2.881932926163122e-05,0.937,0.2695,0.003,0.0,7.453704391702232e-05,0.0001739698863509,-0.0151409069877179,0.0164211249325484,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,4.094700056453404e-12,3.4423000474376186e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,RandomForest,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0122300559151924,-0.0121819865594971,-0.0117889365367995,-0.0522676237599184,0.0328831672904673,4.806935569529047e-05,4.806935569529047e-05,0.27,0.2305,0.1985,0.135,-0.0061976932442666,-0.0058145046407416,-0.1023017289647314,0.0858919939072058,Setup-dependent,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0122300559151924,-0.0121819865594971,-0.0117889365367995,-0.0522676237599184,0.0328831672904673,4.806935569529047e-05,4.806935569529047e-05,0.27,0.2305,0.1985,0.135,-0.0061976932442666,-0.0058145046407416,-0.1023017289647314,0.0858919939072058,Setup-dependent,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,Ridge,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0019886750186075,0.0019684609157208,0.0019210293487051,-0.0005720830390188,0.0042649945412131,-2.021410288666204e-05,2.021410288666204e-05,0.939,0.3125,0.0045,0.0,0.0002860057700142,0.0004012932859629,-0.0154582956886521,0.0171886631696968,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0019886750228924,0.0019684609235151,0.0019210293523145,-0.0005720830534783,0.0042649945414838,-2.0214099377358075e-05,2.0214099377358075e-05,0.939,0.3125,0.0045,0.0,0.0002860057674882,0.0004012932911898,-0.0154582957058582,0.0171886631867281,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,4.284899692008626e-12,7.7942999276992e-12,False
